# Category: Kids & Family

#,question,optionA,optionB,optionC,optionD,answer,level,subject,hint,explanation,status
"252","Guess who: i gallop across fields, and i carry riders on my back. Who or what am I?","a cow","a zebra","a horse","a donkey","C. a horse","hard","Animal Riddles","Clop clop clop.","Horses gallop, carry riders, and wear metal horseshoes.","published"
"253","I am not saying my name yet: I ring to start the day, and Everybody moves when I sound. What am I?","a school bell","an alarm","a doorbell","a gong","A. a school bell","easy","School Riddles","Its ding means line up.","The school bell tells everyone when lessons begin and end.","published"
"254","Riddle me this: i ring to start the day — and everybody moves when I sound. What am I?","a school bell","a gong","a doorbell","an alarm","A. a school bell","easy","School Riddles","Its ding means line up.","The school bell tells everyone when lessons begin and end.","published"
"255","Two clues and one name: I ring to start the day. Also: Everybody moves when I sound. Can you name me?","a school bell","a gong","a doorbell","an alarm","A. a school bell","easy","School Riddles","Its ding means line up.","The school bell tells everyone when lessons begin and end.","published"
"256","Guess who: i ring to start the day, and everybody moves when I sound. Who or what am I?","a school bell","an alarm","a doorbell","a gong","A. a school bell","hard","School Riddles","Its ding means line up.","The school bell tells everyone when lessons begin and end.","published"
"257","I am not saying my name yet: I carry books on my back, and Zippers keep my secrets. What am I?","a drawer","a backpack","a briefcase","a suitcase","B. a backpack","medium","School Riddles","Student's portable shelf.","A backpack hauls notebooks and pencils to school.","published"
"258","Riddle me this: i carry books on my back — and zippers keep my secrets. What am I?","a backpack","a briefcase","a drawer","a suitcase","A. a backpack","medium","School Riddles","Student's portable shelf.","A backpack hauls notebooks and pencils to school.","published"
"259","Two clues and one name: I carry books on my back. Also: Zippers keep my secrets. Can you name me?","a backpack","a drawer","a briefcase","a suitcase","A. a backpack","easy","School Riddles","Student's portable shelf.","A backpack hauls notebooks and pencils to school.","published"
"260","Guess who: i carry books on my back, and zippers keep my secrets. Who or what am I?","a suitcase","a backpack","a drawer","a briefcase","B. a backpack","easy","School Riddles","Student's portable shelf.","A backpack hauls notebooks and pencils to school.","published"
"261","I am not saying my name yet: I puff up big and round, and I fear pointy things at parties. What am I?","a balloon","a beach ball","a bubble","a ball","A. a balloon","hard","Easy Kids Riddles","Pop goes the party.","A balloon inflates with air and pops on sharp points.","published"
"262","Riddle me this: i puff up big and round — and i fear pointy things at parties. What am I?","a balloon","a ball","a bubble","a beach ball","A. a balloon","medium","Easy Kids Riddles","Pop goes the party.","A balloon inflates with air and pops on sharp points.","published"
"263","Two clues and one name: I puff up big and round. Also: I fear pointy things at parties. Can you name me?","a ball","a balloon","a beach ball","a bubble","B. a balloon","medium","Easy Kids Riddles","Pop goes the party.","A balloon inflates with air and pops on sharp points.","published"
"264","Guess who: i puff up big and round, and i fear pointy things at parties. Who or what am I?","a beach ball","a balloon","a ball","a bubble","B. a balloon","easy","Easy Kids Riddles","Pop goes the party.","A balloon inflates with air and pops on sharp points.","published"
"265","I am not saying my name yet: Missing gloves wait inside me, and Unclaimed scarves too. What am I?","a lost-and-found box","a shelf","a drawer","a bin","A. a lost-and-found box","easy","School Riddles","Check here for lost things.","The lost-and-found keeps unclaimed items safely.","published"
"266","Riddle me this: missing gloves wait inside me — and unclaimed scarves too. What am I?","a drawer","a lost-and-found box","a shelf","a bin","B. a lost-and-found box","easy","School Riddles","Check here for lost things.","The lost-and-found keeps unclaimed items safely.","published"
"267","Two clues and one name: Missing gloves wait inside me. Also: Unclaimed scarves too. Can you name me?","a lost-and-found box","a bin","a drawer","a shelf","A. a lost-and-found box","medium","School Riddles","Check here for lost things.","The lost-and-found keeps unclaimed items safely.","published"
"268","Guess who: missing gloves wait inside me, and unclaimed scarves too. Who or what am I?","a lost-and-found box","a bin","a drawer","a shelf","A. a lost-and-found box","hard","School Riddles","Check here for lost things.","The lost-and-found keeps unclaimed items safely.","published"
"269","I am not saying my name yet: I am a big box of grains, and Castles rise inside me. What am I?","a sandbox","a beach","a toy chest","a garden","A. a sandbox","hard","Easy Kids Riddles","Tiny stones you can build with.","Sandbox sand is perfect for digging and building castles.","published"
"270","Riddle me this: i am a big box of grains — and castles rise inside me. What am I?","a sandbox","a beach","a garden","a toy chest","A. a sandbox","easy","Easy Kids Riddles","Tiny stones you can build with.","Sandbox sand is perfect for digging and building castles.","published"
"271","Two clues and one name: I am a big box of grains. Also: Castles rise inside me. Can you name me?","a toy chest","a sandbox","a beach","a garden","B. a sandbox","hard","Easy Kids Riddles","Tiny stones you can build with.","Sandbox sand is perfect for digging and building castles.","published"
"272","Guess who: i am a big box of grains, and castles rise inside me. Who or what am I?","a sandbox","a beach","a garden","a toy chest","A. a sandbox","easy","Easy Kids Riddles","Tiny stones you can build with.","Sandbox sand is perfect for digging and building castles.","published"
"273","I am not saying my name yet: I have three wheels, and Pedals make me go. What am I?","a tricycle","a wagon","a bicycle","a scooter","A. a tricycle","easy","Easy Kids Riddles","Two little wheels and one in front.","A tricycle rolls on three wheels powered by pedals.","published"
"274","Riddle me this: i have three wheels — and pedals make me go. What am I?","a bicycle","a tricycle","a wagon","a scooter","B. a tricycle","medium","Easy Kids Riddles","Two little wheels and one in front.","A tricycle rolls on three wheels powered by pedals.","published"
"275","Two clues and one name: I have three wheels. Also: Pedals make me go. Can you name me?","a bicycle","a tricycle","a wagon","a scooter","B. a tricycle","hard","Easy Kids Riddles","Two little wheels and one in front.","A tricycle rolls on three wheels powered by pedals.","published"
"276","Guess who: i have three wheels, and pedals make me go. Who or what am I?","a tricycle","a scooter","a bicycle","a wagon","A. a tricycle","medium","Easy Kids Riddles","Two little wheels and one in front.","A tricycle rolls on three wheels powered by pedals.","published"
"277","I am not saying my name yet: I remember kings and voyages, and My pages are stacked with dates. What am I?","a history book","an atlas","a diary","a novel","A. a history book","medium","School Riddles","The past, bound in covers.","History books record events and dates long past.","published"
"278","Riddle me this: i remember kings and voyages — and my pages are stacked with dates. What am I?","an atlas","a history book","a diary","a novel","B. a history book","medium","School Riddles","The past, bound in covers.","History books record events and dates long past.","published"
"279","Two clues and one name: I remember kings and voyages. Also: My pages are stacked with dates. Can you name me?","a diary","a history book","a novel","an atlas","B. a history book","hard","School Riddles","The past, bound in covers.","History books record events and dates long past.","published"
"280","Guess who: i remember kings and voyages, and my pages are stacked with dates. Who or what am I?","a history book","a diary","an atlas","a novel","A. a history book","medium","School Riddles","The past, bound in covers.","History books record events and dates long past.","published"
"281","I am not saying my name yet: I wear candles on my head, and Everyone sings before you blow them out. What am I?","a cookie","a birthday cake","a cupcake","a pie","B. a birthday cake","medium","Easy Kids Riddles","Sweet, with flickering lights.","Birthday cakes carry candles that you blow out after the song.","published"
"282","Riddle me this: i wear candles on my head — and everyone sings before you blow them out. What am I?","a birthday cake","a cupcake","a cookie","a pie","A. a birthday cake","easy","Easy Kids Riddles","Sweet, with flickering lights.","Birthday cakes carry candles that you blow out after the song.","published"
"283","Two clues and one name: I wear candles on my head. Also: Everyone sings before you blow them out. Can you name me?","a birthday cake","a cupcake","a pie","a cookie","A. a birthday cake","hard","Easy Kids Riddles","Sweet, with flickering lights.","Birthday cakes carry candles that you blow out after the song.","published"
"284","Guess who: i wear candles on my head, and everyone sings before you blow them out. Who or what am I?","a cupcake","a birthday cake","a cookie","a pie","B. a birthday cake","easy","Easy Kids Riddles","Sweet, with flickering lights.","Birthday cakes carry candles that you blow out after the song.","published"
"285","I am not saying my name yet: I spin and spray on hot days, and Children run through my rain. What am I?","a fountain","a sprinkler","a shower","a hose","B. a sprinkler","medium","Easy Kids Riddles","Summer's spinning shower.","Sprinklers spin water sprays across summer lawns.","published"
"286","Riddle me this: i spin and spray on hot days — and children run through my rain. What am I?","a sprinkler","a fountain","a hose","a shower","A. a sprinkler","easy","Easy Kids Riddles","Summer's spinning shower.","Sprinklers spin water sprays across summer lawns.","published"
"287","Two clues and one name: I spin and spray on hot days. Also: Children run through my rain. Can you name me?","a shower","a hose","a sprinkler","a fountain","C. a sprinkler","hard","Easy Kids Riddles","Summer's spinning shower.","Sprinklers spin water sprays across summer lawns.","published"
"288","Guess who: i spin and spray on hot days, and children run through my rain. Who or what am I?","a sprinkler","a fountain","a hose","a shower","A. a sprinkler","hard","Easy Kids Riddles","Summer's spinning shower.","Sprinklers spin water sprays across summer lawns.","published"
"289","I am not saying my name yet: I am soft and stuffed with fluff, and I guard you while you sleep. What am I?","a puppet","a teddy bear","a doll","a robot","B. a teddy bear","medium","Easy Kids Riddles","Cuddly, with round ears.","A teddy bear is a soft stuffed friend for bedtime.","published"
"290","Riddle me this: i am soft and stuffed with fluff — and i guard you while you sleep. What am I?","a robot","a teddy bear","a puppet","a doll","B. a teddy bear","medium","Easy Kids Riddles","Cuddly, with round ears.","A teddy bear is a soft stuffed friend for bedtime.","published"
"291","Two clues and one name: I am soft and stuffed with fluff. Also: I guard you while you sleep. Can you name me?","a puppet","a teddy bear","a robot","a doll","B. a teddy bear","medium","Easy Kids Riddles","Cuddly, with round ears.","A teddy bear is a soft stuffed friend for bedtime.","published"
"292","Guess who: i am soft and stuffed with fluff, and i guard you while you sleep. Who or what am I?","a robot","a teddy bear","a doll","a puppet","B. a teddy bear","medium","Easy Kids Riddles","Cuddly, with round ears.","A teddy bear is a soft stuffed friend for bedtime.","published"
"293","I am not saying my name yet: I come in every color, and I get shorter as you draw. What am I?","a crayon","a paintbrush","a marker","a pencil","A. a crayon","medium","Easy Kids Riddles","Wax that leaves rainbow lines.","Crayons are colored wax sticks that shrink with use.","published"
"294","Riddle me this: i come in every color — and i get shorter as you draw. What am I?","a crayon","a pencil","a marker","a paintbrush","A. a crayon","medium","Easy Kids Riddles","Wax that leaves rainbow lines.","Crayons are colored wax sticks that shrink with use.","published"
"295","Two clues and one name: I come in every color. Also: I get shorter as you draw. Can you name me?","a crayon","a marker","a pencil","a paintbrush","A. a crayon","easy","Easy Kids Riddles","Wax that leaves rainbow lines.","Crayons are colored wax sticks that shrink with use.","published"
"296","Guess who: i come in every color, and i get shorter as you draw. Who or what am I?","a crayon","a pencil","a marker","a paintbrush","A. a crayon","hard","Easy Kids Riddles","Wax that leaves rainbow lines.","Crayons are colored wax sticks that shrink with use.","published"
"297","I am not saying my name yet: I soften every tumble, and I unroll before gymnastics. What am I?","a towel","a gym mat","a blanket","a carpet","B. a gym mat","medium","School Riddles","Land on me, not the floor.","Gym mats cushion jumps and tumbles in PE.","published"
"298","Riddle me this: i soften every tumble — and i unroll before gymnastics. What am I?","a gym mat","a towel","a blanket","a carpet","A. a gym mat","easy","School Riddles","Land on me, not the floor.","Gym mats cushion jumps and tumbles in PE.","published"
"299","Two clues and one name: I soften every tumble. Also: I unroll before gymnastics. Can you name me?","a gym mat","a towel","a carpet","a blanket","A. a gym mat","medium","School Riddles","Land on me, not the floor.","Gym mats cushion jumps and tumbles in PE.","published"
"300","Guess who: i soften every tumble, and i unroll before gymnastics. Who or what am I?","a gym mat","a towel","a blanket","a carpet","A. a gym mat","easy","School Riddles","Land on me, not the floor.","Gym mats cushion jumps and tumbles in PE.","published"
