# Category: Detective & Mystery

"#","question","optionA","optionB","optionC","optionD","answer","level","subject","hint","explanation","status"
"187","Decode the Caesar cipher: RNCPV (each letter was shifted forward by 2). What is the word?","QMBOU","SODQW","PLANT","TNALP","C. PLANT","medium","Code-Breaking","Shift each letter BACK by 2.","Shifting each letter back 2 spells PLANT.","published"
"188","the study shows a strange scene: a half-eaten board game, an open window, and swaying curtains. There is no broken glass and no forced lock. How did the visitor get in?","Through the open window","Down the chimney","With a spare key","By picking the lock","A. Through the open window","easy","Crime Scene","Compare each detail against the timeline.","Through the open window.","published"
"189","Decode the Caesar cipher: TVHBS (each letter was shifted forward by 1). What is the word?","UWICT","SUGAR","TRAIN","RAGUS","B. SUGAR","easy","Code-Breaking","Shift each letter BACK by 1.","Shifting each letter back 1 spells SUGAR.","published"
"190","Decode the Caesar cipher: VXJDU (each letter was shifted forward by 3). What is the word?","RAGUS","WYKEV","UWICT","SUGAR","D. SUGAR","hard","Code-Breaking","Shift each letter BACK by 3.","Shifting each letter back 3 spells SUGAR.","published"
"191","Decode the Caesar cipher: VKIGT (each letter was shifted forward by 2). What is the word?","TIGER","REGIT","WLJHU","UJHFS","A. TIGER","medium","Code-Breaking","Shift each letter BACK by 2.","Shifting each letter back 2 spells TIGER.","published"
"192","the boathouse shows a strange scene: a half-eaten potted fern, an open window, and swaying curtains. There is no broken glass and no forced lock. How did the visitor get in?","With a spare key","By picking the lock","Through the open window","Down the chimney","C. Through the open window","medium","Crime Scene","Compare each detail against the timeline.","Through the open window.","published"
"193","A detective studies the scout hut: a tipped teacup, a wet umbrella by the door, and mud tracks leading OUT. Whoever left arrived before the rain started. Which detail proves the visit began in dry weather?","The mud proves rain during the visit","The tipped object proves a struggle","The mud tracks show the visit began in dry weather","The umbrella proves heavy rain","C. The mud tracks show the visit began in dry weather","hard","Crime Scene","Compare each detail against the timeline.","The mud tracks show the visit began in dry weather.","published"
"194","A1Z26 code: 3-1-7-5 (A=1, B=2 ... Z=26). Decode the word.","CAGE","DEAF","BEEF","FEED","A. CAGE","medium","Code-Breaking","Convert each number to its alphabet letter.","3-1-7-5 spells CAGE.","published"
"195","Decode the Caesar cipher: OCTMGV (each letter was shifted forward by 2). What is the word?","PDUNHW","TEKRAM","MARKET","NBSLFU","C. MARKET","medium","Code-Breaking","Shift each letter BACK by 2.","Shifting each letter back 2 spells MARKET.","published"
"196","A detective studies the tea shop: a tipped biscuit tin, a wet umbrella by the door, and mud tracks leading OUT. Whoever left arrived before the rain started. Which detail proves the visit began in dry weather?","The umbrella proves heavy rain","The mud tracks show the visit began in dry weather","The tipped object proves a struggle","The mud proves rain during the visit","B. The mud tracks show the visit began in dry weather","hard","Crime Scene","Compare each detail against the timeline.","The mud tracks show the visit began in dry weather.","published"
"197","Decode the Caesar cipher: DQVVNG (each letter was shifted forward by 2). What is the word?","CPUUMF","ERWWOH","BOTTLE","ELTTOB","C. BOTTLE","medium","Code-Breaking","Shift each letter BACK by 2.","Shifting each letter back 2 spells BOTTLE.","published"
"198","A1Z26 code: 3-1-2-9-14 (A=1, B=2 ... Z=26). Decode the word.","BADGE","CABIN","BEAD","CAFE","B. CABIN","medium","Code-Breaking","Convert each number to its alphabet letter.","3-1-2-9-14 spells CABIN.","published"
"199","The code word RIAHC is written backwards. What is the real word?","CAIR","CHAIR","CHAI","DIBJS","B. CHAIR","hard","Code-Breaking","Read it from right to left.","RIAHC reversed spells CHAIR.","published"
"200","The code word REWOLF is written backwards. What is the real word?","FLOWER","FOWER","FLOWE","GMPXFS","A. FLOWER","hard","Code-Breaking","Read it from right to left.","REWOLF reversed spells FLOWER.","published"
"201","the garden room shows a strange scene: a half-eaten potted fern, an open window, and swaying curtains. There is no broken glass and no forced lock. How did the visitor get in?","By picking the lock","Through the open window","Down the chimney","With a spare key","B. Through the open window","easy","Crime Scene","Compare each detail against the timeline.","Through the open window.","published"
"202","Decode the Caesar cipher: IORZHU (each letter was shifted forward by 3). What is the word?","JPSAIV","FLOWER","HNQYGT","REWOLF","B. FLOWER","hard","Code-Breaking","Shift each letter BACK by 3.","Shifting each letter back 3 spells FLOWER.","published"
"203","The garden trophy went missing from the village fair. Hugo was seen jogging past the pond at noon, Felix signed the guest book at the bakery at noon, and Oscar claims to have been asleep all day. The bakery receipt proves Felix's alibi, and Hugo's muddy shoes match the pond path. Who took the trophy?","","","","","Felix","expert","Who Did It?","Follow the receipts and the mud.","Felix had the bakery receipt, so Hugo's muddy alibi is the lie that hides the theft.","published"
"204","A cardboard box sits on the desk at the tea shop beside two teacups: one empty, one full and cold. Only one chair is pulled out. What does the second teacup suggest?","Two people shared the room","The visitor left in a hurry","The room was empty","The tea was freshly made","A. Two people shared the room","medium","Crime Scene","Compare each detail against the timeline.","Two people shared the room.","published"
"205","A detective studies the scout hut: a tipped picnic basket, a wet umbrella by the door, and mud tracks leading OUT. Whoever left arrived before the rain started. Which detail proves the visit began in dry weather?","The mud proves rain during the visit","The mud tracks show the visit began in dry weather","The tipped object proves a struggle","The umbrella proves heavy rain","B. The mud tracks show the visit began in dry weather","medium","Crime Scene","Compare each detail against the timeline.","The mud tracks show the visit began in dry weather.","published"
"206","The recipe book vanished from the harbor cafe. Footprints in the flowerbed match Silas's boots, Hugo was on the ferry with a ticket stub, and Ivy has flour on both hands from the bake sale. Who took it?","","","","","Silas","expert","Who Did It?","Whose story puts them right at the flowerbed?","The bootprints in the flowerbed match Silas's boots.","published"
"207","At the scout hut, the detective finds a cold picnic basket, a stopped desk fan, and a diary whose last entry is at 3 PM. The power was cut at 2 PM. What does the diary's final entry time prove?","The diary was borrowed","The entries stopped when the power failed","The desk was used at night","The fan was very old","B. The entries stopped when the power failed","medium","Crime Scene","Compare each detail against the timeline.","The entries stopped when the power failed.","published"
"208","the scout hut shows a strange scene: a half-eaten board game, an open window, and swaying curtains. There is no broken glass and no forced lock. How did the visitor get in?","Through the open window","By picking the lock","Down the chimney","With a spare key","A. Through the open window","easy","Crime Scene","Compare each detail against the timeline.","Through the open window.","published"
"209","the scout hut shows a strange scene: a half-eaten potted fern, an open window, and swaying curtains. There is no broken glass and no forced lock. How did the visitor get in?","Through the open window","Down the chimney","With a spare key","By picking the lock","A. Through the open window","hard","Crime Scene","Compare each detail against the timeline.","Through the open window.","published"
"210","Decode the Caesar cipher: HIPTU (each letter was shifted forward by 1). What is the word?","IJQUV","GHOST","TSOHG","TRAIN","B. GHOST","easy","Code-Breaking","Shift each letter BACK by 1.","Shifting each letter back 1 spells GHOST.","published"
"211","Decode the Caesar cipher: KUNCPF (each letter was shifted forward by 2). What is the word?","ISLAND","DNALSI","JTMBOE","LVODQG","A. ISLAND","medium","Code-Breaking","Shift each letter BACK by 2.","Shifting each letter back 2 spells ISLAND.","published"
"212","the tea shop shows a strange scene: a half-eaten potted fern, an open window, and swaying curtains. There is no broken glass and no forced lock. How did the visitor get in?","By picking the lock","With a spare key","Through the open window","Down the chimney","C. Through the open window","medium","Crime Scene","Compare each detail against the timeline.","Through the open window.","published"
"213","The garden trophy went missing from the library annex. Silas was seen jogging past the pond at noon, Hugo signed the guest book at the bakery at noon, and Felix claims to have been asleep all day. The bakery receipt proves Hugo's alibi, and Silas's muddy shoes match the pond path. Who took the trophy?","","","","","Hugo","expert","Who Did It?","Follow the receipts and the mud.","Hugo had the bakery receipt, so Silas's muddy alibi is the lie that hides the theft.","published"
"214","A1Z26 code: 4-1-2 (A=1, B=2 ... Z=26). Decode the word.","FED","DAB","BAD","CAB","B. DAB","medium","Code-Breaking","Convert each number to its alphabet letter.","4-1-2 spells DAB.","published"
"215","At the village fair, the golden pocket watch vanished. Ruby insists they never left the reading room, Ivy claims they were watering plants, and Felix says they were baking bread. The reading room was closed for repairs all evening, the flowerbeds are freshly watered, and the kitchen still smells of fresh bread. Only one of them lied about being elsewhere — who took the golden pocket watch?","Felix","Ivy","Ruby","an outside thief","C. Ruby","medium","Who Did It?","Check each alibi against the evidence.","Ruby's alibi matched the physical evidence; the others' stories failed.","published"
"216","The recipe book went missing from the village fair. Felix was seen jogging past the pond at noon, Ruby signed the guest book at the bakery at noon, and Hugo claims to have been asleep all day. The bakery receipt proves Ruby's alibi, and Felix's muddy shoes match the pond path. Who took the book?","","","","","Ruby","expert","Who Did It?","Follow the receipts and the mud.","Ruby had the bakery receipt, so Felix's muddy alibi is the lie that hides the theft.","published"
"217","The silver locket vanished from the school fete. Footprints in the flowerbed match Silas's boots, Felix was on the ferry with a ticket stub, and Hugo has flour on both hands from the bake sale. Who took it?","","","","","Silas","expert","Who Did It?","Whose story puts them right at the flowerbed?","The bootprints in the flowerbed match Silas's boots.","published"
"218","the attic loft shows a strange scene: a half-eaten cardboard box, an open window, and swaying curtains. There is no broken glass and no forced lock. How did the visitor get in?","By picking the lock","Through the open window","With a spare key","Down the chimney","B. Through the open window","medium","Crime Scene","Compare each detail against the timeline.","Through the open window.","published"
"219","The antique violin went missing from the harbor cafe. Oscar was seen jogging past the pond at noon, Pearl signed the guest book at the bakery at noon, and Silas claims to have been asleep all day. The bakery receipt proves Pearl's alibi, and Oscar's muddy shoes match the pond path. Who took the violin?","","","","","Pearl","expert","Who Did It?","Follow the receipts and the mud.","Pearl had the bakery receipt, so Oscar's muddy alibi is the lie that hides the theft.","published"
"220","Decode the Caesar cipher: VTCKP (each letter was shifted forward by 2). What is the word?","TRAIN","NIART","USBJO","WUDLQ","A. TRAIN","medium","Code-Breaking","Shift each letter BACK by 2.","Shifting each letter back 2 spells TRAIN.","published"
"221","The code word NEDRAG is written backwards. What is the real word?","GARDEN","GARDE","GRDEN","HBSEFO","A. GARDEN","hard","Code-Breaking","Read it from right to left.","NEDRAG reversed spells GARDEN.","published"
"222","At the attic loft, the detective finds a cold picnic basket, a stopped desk fan, and a diary whose last entry is at 3 PM. The power was cut at 2 PM. What does the diary's final entry time prove?","The entries stopped when the power failed","The desk was used at night","The diary was borrowed","The fan was very old","A. The entries stopped when the power failed","easy","Crime Scene","Compare each detail against the timeline.","The entries stopped when the power failed.","published"
"223","Decode the Caesar cipher: VLOYHU (each letter was shifted forward by 3). What is the word?","REVLIS","SILVER","WMPZIV","UKNXGT","B. SILVER","hard","Code-Breaking","Shift each letter BACK by 3.","Shifting each letter back 3 spells SILVER.","published"
"224","The garden trophy vanished from the garden shed. Footprints in the flowerbed match Oscar's boots, Felix was on the ferry with a ticket stub, and Silas has flour on both hands from the bake sale. Who took it?","","","","","Oscar","expert","Who Did It?","Whose story puts them right at the flowerbed?","The bootprints in the flowerbed match Oscar's boots.","published"
"225","At the manor kitchen, the antique violin vanished. Silas claims they were watering plants, Pearl says they were baking bread, and Felix insists they never left the reading room. The flowerbeds are bone dry, the kitchen still smells of fresh bread, and the librarian remembers exactly who sat reading all evening. Only one of them lied about being elsewhere — who took the antique violin?","Pearl","Felix","Silas","an outside thief","C. Silas","medium","Who Did It?","Check each alibi against the evidence.","Silas's alibi matched the physical evidence; the others' stories failed.","published"
"226","At the scout hut, the detective finds a cold biscuit tin, a stopped desk fan, and a diary whose last entry is at 3 PM. The power was cut at 2 PM. What does the diary's final entry time prove?","The fan was very old","The diary was borrowed","The entries stopped when the power failed","The desk was used at night","C. The entries stopped when the power failed","hard","Crime Scene","Compare each detail against the timeline.","The entries stopped when the power failed.","published"
"227","At the garden shed, the recipe book vanished. Hugo insists they never left the reading room, Pearl claims they were watering plants, and Felix says they were baking bread. The kitchen clock shows the oven was never lit, the flowerbeds are freshly watered, and the librarian remembers exactly who sat reading all evening. Only one of them lied about being elsewhere — who took the recipe book?","Felix","an outside thief","Pearl","Hugo","A. Felix","hard","Who Did It?","Check each alibi against the evidence.","Felix's alibi matched the physical evidence; the others' stories failed.","published"
"228","At the scout hut, the detective finds a cold cardboard box, a stopped desk fan, and a diary whose last entry is at 3 PM. The power was cut at 2 PM. What does the diary's final entry time prove?","The desk was used at night","The diary was borrowed","The entries stopped when the power failed","The fan was very old","C. The entries stopped when the power failed","medium","Crime Scene","Compare each detail against the timeline.","The entries stopped when the power failed.","published"
"229","At the school fete, the silver locket vanished. Oscar says they were baking bread, Felix insists they never left the reading room, and Silas claims they were watering plants. The flowerbeds are bone dry, the kitchen still smells of fresh bread, and the librarian remembers exactly who sat reading all evening. Only one of them lied about being elsewhere — who took the silver locket?","Felix","Silas","Oscar","an outside thief","B. Silas","medium","Who Did It?","Check each alibi against the evidence.","Silas's alibi matched the physical evidence; the others' stories failed.","published"
"230","At the garden shed, the lucky fishing rod vanished. Oscar insists they never left the reading room, Felix claims they were watering plants, and Ivy says they were baking bread. The kitchen clock shows the oven was never lit, the flowerbeds are freshly watered, and the librarian remembers exactly who sat reading all evening. Only one of them lied about being elsewhere — who took the lucky fishing rod?","Ivy","Felix","Oscar","an outside thief","A. Ivy","medium","Who Did It?","Check each alibi against the evidence.","Ivy's alibi matched the physical evidence; the others' stories failed.","published"
"231","At the library annex, the silver locket vanished. Ruby claims they were watering plants, Felix says they were baking bread, and Pearl insists they never left the reading room. The reading room was closed for repairs all evening, the flowerbeds are freshly watered, and the kitchen still smells of fresh bread. Only one of them lied about being elsewhere — who took the silver locket?","Pearl","Ruby","Felix","an outside thief","A. Pearl","medium","Who Did It?","Check each alibi against the evidence.","Pearl's alibi matched the physical evidence; the others' stories failed.","published"
"232","Decode the Caesar cipher: UBCMF (each letter was shifted forward by 1). What is the word?","TABLE","ELBAT","VCDNG","TRAIN","A. TABLE","easy","Code-Breaking","Shift each letter BACK by 1.","Shifting each letter back 1 spells TABLE.","published"
"233","At the garden room, the detective finds a cold cardboard box, a stopped desk fan, and a diary whose last entry is at 3 PM. The power was cut at 2 PM. What does the diary's final entry time prove?","The fan was very old","The diary was borrowed","The entries stopped when the power failed","The desk was used at night","C. The entries stopped when the power failed","medium","Crime Scene","Compare each detail against the timeline.","The entries stopped when the power failed.","published"
"234","The prize-winning pie went missing from the manor kitchen. Ivy was seen jogging past the pond at noon, Pearl signed the guest book at the bakery at noon, and Silas claims to have been asleep all day. The bakery receipt proves Pearl's alibi, and Ivy's muddy shoes match the pond path. Who took the pie?","","","","","Pearl","expert","Who Did It?","Follow the receipts and the mud.","Pearl had the bakery receipt, so Ivy's muddy alibi is the lie that hides the theft.","published"
"235","A detective studies the study: a tipped picnic basket, a wet umbrella by the door, and mud tracks leading OUT. Whoever left arrived before the rain started. Which detail proves the visit began in dry weather?","The mud tracks show the visit began in dry weather","The mud proves rain during the visit","The umbrella proves heavy rain","The tipped object proves a struggle","A. The mud tracks show the visit began in dry weather","medium","Crime Scene","Compare each detail against the timeline.","The mud tracks show the visit began in dry weather.","published"
"236","A detective studies the boathouse: a tipped board game, a wet umbrella by the door, and mud tracks leading OUT. Whoever left arrived before the rain started. Which detail proves the visit began in dry weather?","The mud proves rain during the visit","The mud tracks show the visit began in dry weather","The umbrella proves heavy rain","The tipped object proves a struggle","B. The mud tracks show the visit began in dry weather","medium","Crime Scene","Compare each detail against the timeline.","The mud tracks show the visit began in dry weather.","published"
"237","the scout hut shows a strange scene: a half-eaten picnic basket, an open window, and swaying curtains. There is no broken glass and no forced lock. How did the visitor get in?","By picking the lock","Through the open window","With a spare key","Down the chimney","B. Through the open window","easy","Crime Scene","Compare each detail against the timeline.","Through the open window.","published"
"238","A detective studies the boathouse: a tipped picnic basket, a wet umbrella by the door, and mud tracks leading OUT. Whoever left arrived before the rain started. Which detail proves the visit began in dry weather?","The umbrella proves heavy rain","The mud proves rain during the visit","The mud tracks show the visit began in dry weather","The tipped object proves a struggle","C. The mud tracks show the visit began in dry weather","medium","Crime Scene","Compare each detail against the timeline.","The mud tracks show the visit began in dry weather.","published"
"239","At the garden shed, the lucky fishing rod vanished. Ruby insists they never left the reading room, Hugo claims they were watering plants, and Oscar says they were baking bread. The kitchen clock shows the oven was never lit, the flowerbeds are freshly watered, and the librarian remembers exactly who sat reading all evening. Only one of them lied about being elsewhere — who took the lucky fishing rod?","Ruby","Oscar","an outside thief","Hugo","B. Oscar","hard","Who Did It?","Check each alibi against the evidence.","Oscar's alibi matched the physical evidence; the others' stories failed.","published"
"240","A1Z26 code: 4-5-1-6 (A=1, B=2 ... Z=26). Decode the word.","FEED","EGGS","DEAF","BEEF","C. DEAF","medium","Code-Breaking","Convert each number to its alphabet letter.","4-5-1-6 spells DEAF.","published"
"241","Decode the Caesar cipher: DTGCF (each letter was shifted forward by 2). What is the word?","EUHDG","DAERB","BREAD","CSFBE","C. BREAD","medium","Code-Breaking","Shift each letter BACK by 2.","Shifting each letter back 2 spells BREAD.","published"
"242","The code word HSURB is written backwards. What is the real word?","BRUSH","CSVTI","BUSH","BRUS","A. BRUSH","hard","Code-Breaking","Read it from right to left.","HSURB reversed spells BRUSH.","published"
"243","Decode the Caesar cipher: VPLOH (each letter was shifted forward by 3). What is the word?","WQMPI","UOKNG","ELIMS","SMILE","D. SMILE","hard","Code-Breaking","Shift each letter BACK by 3.","Shifting each letter back 3 spells SMILE.","published"
"244","Decode the Caesar cipher: NVTJD (each letter was shifted forward by 1). What is the word?","CISUM","MUSIC","TRAIN","OWUKE","B. MUSIC","easy","Code-Breaking","Shift each letter BACK by 1.","Shifting each letter back 1 spells MUSIC.","published"
"245","A1Z26 code: 4-5-3-1-4-5 (A=1, B=2 ... Z=26). Decode the word.","DECADE","BEAD","CAFE","DEAF","A. DECADE","medium","Code-Breaking","Convert each number to its alphabet letter.","4-5-3-1-4-5 spells DECADE.","published"
"246","At the scout hut, the detective finds a cold potted fern, a stopped desk fan, and a diary whose last entry is at 3 PM. The power was cut at 2 PM. What does the diary's final entry time prove?","The desk was used at night","The diary was borrowed","The entries stopped when the power failed","The fan was very old","C. The entries stopped when the power failed","medium","Crime Scene","Compare each detail against the timeline.","The entries stopped when the power failed.","published"
"247","At the garden room, the detective finds a cold teacup, a stopped desk fan, and a diary whose last entry is at 3 PM. The power was cut at 2 PM. What does the diary's final entry time prove?","The entries stopped when the power failed","The fan was very old","The desk was used at night","The diary was borrowed","A. The entries stopped when the power failed","medium","Crime Scene","Compare each detail against the timeline.","The entries stopped when the power failed.","published"
"248","The lucky fishing rod vanished from the school fete. Footprints in the flowerbed match Hugo's boots, Pearl was on the ferry with a ticket stub, and Nora has flour on both hands from the bake sale. Who took it?","","","","","Hugo","expert","Who Did It?","Whose story puts them right at the flowerbed?","The bootprints in the flowerbed match Hugo's boots.","published"
"249","The golden pocket watch vanished from the library annex. Footprints in the flowerbed match Pearl's boots, Ruby was on the ferry with a ticket stub, and Silas has flour on both hands from the bake sale. Who took it?","","","","","Pearl","expert","Who Did It?","Whose story puts them right at the flowerbed?","The bootprints in the flowerbed match Pearl's boots.","published"
"250","Decode the Caesar cipher: TUPOF (each letter was shifted forward by 1). What is the word?","TRAIN","STONE","ENOTS","UVQPG","B. STONE","easy","Code-Breaking","Shift each letter BACK by 1.","Shifting each letter back 1 spells STONE.","published"
"251","Decode the Caesar cipher: SODQHW (each letter was shifted forward by 3). What is the word?","TPERIX","RNCPGV","PLANET","TENALP","C. PLANET","hard","Code-Breaking","Shift each letter BACK by 3.","Shifting each letter back 3 spells PLANET.","published"
"252","A1Z26 code: 2-1-2-5 (A=1, B=2 ... Z=26). Decode the word.","DEAF","BABE","FEED","BEEF","B. BABE","medium","Code-Breaking","Convert each number to its alphabet letter.","2-1-2-5 spells BABE.","published"
"253","A teacup sits on the desk at the attic loft beside two teacups: one empty, one full and cold. Only one chair is pulled out. What does the second teacup suggest?","The visitor left in a hurry","Two people shared the room","The tea was freshly made","The room was empty","B. Two people shared the room","hard","Crime Scene","Compare each detail against the timeline.","Two people shared the room.","published"
"254","At the village fair, the golden pocket watch vanished. Felix insists they never left the reading room, Ivy claims they were watering plants, and Hugo says they were baking bread. The kitchen clock shows the oven was never lit, the flowerbeds are freshly watered, and the librarian remembers exactly who sat reading all evening. Only one of them lied about being elsewhere — who took the golden pocket watch?","Felix","Ivy","Hugo","an outside thief","C. Hugo","medium","Who Did It?","Check each alibi against the evidence.","Hugo's alibi matched the physical evidence; the others' stories failed.","published"
"255","A1Z26 code: 4-5-5-4 (A=1, B=2 ... Z=26). Decode the word.","DEAF","DEED","FEED","BEEF","B. DEED","medium","Code-Breaking","Convert each number to its alphabet letter.","4-5-5-4 spells DEED.","published"
"256","At the garden room, the detective finds a cold potted fern, a stopped desk fan, and a diary whose last entry is at 3 PM. The power was cut at 2 PM. What does the diary's final entry time prove?","The diary was borrowed","The entries stopped when the power failed","The fan was very old","The desk was used at night","B. The entries stopped when the power failed","medium","Crime Scene","Compare each detail against the timeline.","The entries stopped when the power failed.","published"
"257","A detective studies the tea shop: a tipped picnic basket, a wet umbrella by the door, and mud tracks leading OUT. Whoever left arrived before the rain started. Which detail proves the visit began in dry weather?","The mud tracks show the visit began in dry weather","The umbrella proves heavy rain","The tipped object proves a struggle","The mud proves rain during the visit","A. The mud tracks show the visit began in dry weather","hard","Crime Scene","Compare each detail against the timeline.","The mud tracks show the visit began in dry weather.","published"
"258","A detective studies the study: a tipped biscuit tin, a wet umbrella by the door, and mud tracks leading OUT. Whoever left arrived before the rain started. Which detail proves the visit began in dry weather?","The tipped object proves a struggle","The mud tracks show the visit began in dry weather","The umbrella proves heavy rain","The mud proves rain during the visit","B. The mud tracks show the visit began in dry weather","easy","Crime Scene","Compare each detail against the timeline.","The mud tracks show the visit began in dry weather.","published"
"259","At the library annex, the recipe book vanished. Silas says they were baking bread, Nora insists they never left the reading room, and Ruby claims they were watering plants. The kitchen clock shows the oven was never lit, the flowerbeds are freshly watered, and the librarian remembers exactly who sat reading all evening. Only one of them lied about being elsewhere — who took the recipe book?","Nora","Silas","Ruby","an outside thief","B. Silas","medium","Who Did It?","Check each alibi against the evidence.","Silas's alibi matched the physical evidence; the others' stories failed.","published"
"260","The garden trophy went missing from the school fete. Nora was seen jogging past the pond at noon, Ivy signed the guest book at the bakery at noon, and Felix claims to have been asleep all day. The bakery receipt proves Ivy's alibi, and Nora's muddy shoes match the pond path. Who took the trophy?","","","","","Ivy","expert","Who Did It?","Follow the receipts and the mud.","Ivy had the bakery receipt, so Nora's muddy alibi is the lie that hides the theft.","published"
"261","Decode the Caesar cipher: FKDLU (each letter was shifted forward by 3). What is the word?","EJCKT","CHAIR","RIAHC","GLEMV","B. CHAIR","hard","Code-Breaking","Shift each letter BACK by 3.","Shifting each letter back 3 spells CHAIR.","published"
"262","The code word RAGUS is written backwards. What is the real word?","SGAR","SUGA","SUGAR","TVHBS","C. SUGAR","hard","Code-Breaking","Read it from right to left.","RAGUS reversed spells SUGAR.","published"
"263","At the village fair, the silver locket vanished. Hugo insists they never left the reading room, Silas claims they were watering plants, and Pearl says they were baking bread. The flowerbeds are bone dry, the kitchen still smells of fresh bread, and the librarian remembers exactly who sat reading all evening. Only one of them lied about being elsewhere — who took the silver locket?","Hugo","Pearl","an outside thief","Silas","D. Silas","hard","Who Did It?","Check each alibi against the evidence.","Silas's alibi matched the physical evidence; the others' stories failed.","published"
"264","The golden pocket watch vanished from the harbor cafe. Footprints in the flowerbed match Pearl's boots, Silas was on the ferry with a ticket stub, and Nora has flour on both hands from the bake sale. Who took it?","","","","","Pearl","expert","Who Did It?","Whose story puts them right at the flowerbed?","The bootprints in the flowerbed match Pearl's boots.","published"
"265","A board game sits on the desk at the tea shop beside two teacups: one empty, one full and cold. Only one chair is pulled out. What does the second teacup suggest?","Two people shared the room","The tea was freshly made","The visitor left in a hurry","The room was empty","A. Two people shared the room","easy","Crime Scene","Compare each detail against the timeline.","Two people shared the room.","published"
"266","The code word REPAP is written backwards. What is the real word?","PAPE","PAPER","PPER","QBQFS","B. PAPER","hard","Code-Breaking","Read it from right to left.","REPAP reversed spells PAPER.","published"
"267","the garden room shows a strange scene: a half-eaten biscuit tin, an open window, and swaying curtains. There is no broken glass and no forced lock. How did the visitor get in?","Through the open window","With a spare key","By picking the lock","Down the chimney","A. Through the open window","medium","Crime Scene","Compare each detail against the timeline.","Through the open window.","published"
"268","A1Z26 code: 6-5-4 (A=1, B=2 ... Z=26). Decode the word.","BAD","DAB","FED","CAB","C. FED","medium","Code-Breaking","Convert each number to its alphabet letter.","6-5-4 spells FED.","published"
"269","Decode the Caesar cipher: TXHHQ (each letter was shifted forward by 3). What is the word?","NEEUQ","UYIIR","SWGGP","QUEEN","D. QUEEN","hard","Code-Breaking","Shift each letter BACK by 3.","Shifting each letter back 3 spells QUEEN.","published"
"270","The garden trophy vanished from the harbor cafe. Footprints in the flowerbed match Silas's boots, Pearl was on the ferry with a ticket stub, and Ruby has flour on both hands from the bake sale. Who took it?","","","","","Silas","expert","Who Did It?","Whose story puts them right at the flowerbed?","The bootprints in the flowerbed match Silas's boots.","published"
"271","At the school fete, the lucky fishing rod vanished. Oscar says they were baking bread, Hugo insists they never left the reading room, and Ivy claims they were watering plants. The reading room was closed for repairs all evening, the flowerbeds are freshly watered, and the kitchen still smells of fresh bread. Only one of them lied about being elsewhere — who took the lucky fishing rod?","Hugo","Oscar","Ivy","an outside thief","A. Hugo","medium","Who Did It?","Check each alibi against the evidence.","Hugo's alibi matched the physical evidence; the others' stories failed.","published"
"272","the tea shop shows a strange scene: a half-eaten picnic basket, an open window, and swaying curtains. There is no broken glass and no forced lock. How did the visitor get in?","Down the chimney","Through the open window","With a spare key","By picking the lock","B. Through the open window","medium","Crime Scene","Compare each detail against the timeline.","Through the open window.","published"
"273","Decode the Caesar cipher: WLJHU (each letter was shifted forward by 3). What is the word?","TIGER","REGIT","VKIGT","XMKIV","A. TIGER","hard","Code-Breaking","Shift each letter BACK by 3.","Shifting each letter back 3 spells TIGER.","published"
"274","Decode the Caesar cipher: DBOEMF (each letter was shifted forward by 1). What is the word?","CANDLE","TRAIN","ECPFNG","ELDNAC","A. CANDLE","easy","Code-Breaking","Shift each letter BACK by 1.","Shifting each letter back 1 spells CANDLE.","published"
"275","The recipe book went missing from the village fair. Pearl was seen jogging past the pond at noon, Felix signed the guest book at the bakery at noon, and Oscar claims to have been asleep all day. The bakery receipt proves Felix's alibi, and Pearl's muddy shoes match the pond path. Who took the book?","","","","","Felix","expert","Who Did It?","Follow the receipts and the mud.","Felix had the bakery receipt, so Pearl's muddy alibi is the lie that hides the theft.","published"
"276","The lucky fishing rod vanished from the school fete. Footprints in the flowerbed match Silas's boots, Ruby was on the ferry with a ticket stub, and Ivy has flour on both hands from the bake sale. Who took it?","","","","","Silas","expert","Who Did It?","Whose story puts them right at the flowerbed?","The bootprints in the flowerbed match Silas's boots.","published"
"277","A detective studies the attic loft: a tipped cardboard box, a wet umbrella by the door, and mud tracks leading OUT. Whoever left arrived before the rain started. Which detail proves the visit began in dry weather?","The mud tracks show the visit began in dry weather","The mud proves rain during the visit","The umbrella proves heavy rain","The tipped object proves a struggle","A. The mud tracks show the visit began in dry weather","easy","Crime Scene","Compare each detail against the timeline.","The mud tracks show the visit began in dry weather.","published"
"278","The silver locket vanished from the garden shed. Footprints in the flowerbed match Nora's boots, Ruby was on the ferry with a ticket stub, and Ivy has flour on both hands from the bake sale. Who took it?","","","","","Nora","expert","Who Did It?","Whose story puts them right at the flowerbed?","The bootprints in the flowerbed match Nora's boots.","published"
"279","At the study, the detective finds a cold potted fern, a stopped desk fan, and a diary whose last entry is at 3 PM. The power was cut at 2 PM. What does the diary's final entry time prove?","The desk was used at night","The entries stopped when the power failed","The fan was very old","The diary was borrowed","B. The entries stopped when the power failed","easy","Crime Scene","Compare each detail against the timeline.","The entries stopped when the power failed.","published"
"280","the scout hut shows a strange scene: a half-eaten cardboard box, an open window, and swaying curtains. There is no broken glass and no forced lock. How did the visitor get in?","Through the open window","By picking the lock","Down the chimney","With a spare key","A. Through the open window","easy","Crime Scene","Compare each detail against the timeline.","Through the open window.","published"
