# Category: Logic & Deduction
"#","question","optionA","optionB","optionC","optionD","answer","level","subject","hint","explanation","status"
"247","What comes next: 18, 21, 24, 27, ...?","30","29","44","33","A. 30","medium","Sequences & Patterns","Check the gap between terms.","Add 3 each time: next is 30.","published"
"248","What comes next: 30, 41, 52, 63, ...?","74","85","73","77","A. 74","easy","Sequences & Patterns","Check the gap between terms.","Add 11 each time: next is 74.","published"
"249","What comes next: 13, 22, 13, 22, 13, ...?","13","14","22","23","A. 13","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 13 and 22; next is 13.","published"
"250","Which letter comes next: T, V, X, ...?","A","B","Z","C","C. Z","medium","Sequences & Patterns","Convert letters to positions, then back.","Every step moves 2 letters forward: next is Z.","published"
"251","Each term is the sum of the previous two: 1, 6, 7, 13, 20, ...? What comes next?","34","33","26","32","B. 33","hard","Sequences & Patterns","Add the last two terms.","13 + 20 = 33.","published"
"252","Each term is the sum of the previous two: 4, 6, 10, 16, 26, ...? What comes next?","41","42","32","43","B. 42","hard","Sequences & Patterns","Add the last two terms.","16 + 26 = 42.","published"
"253","What comes next: 6, 14, 6, 14, 6, ...?","14","6","15","7","B. 6","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 6 and 14; next is 6.","published"
"254","What comes next: 3, 18, 3, 18, 3, ...?","18","3","19","4","B. 3","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 3 and 18; next is 3.","published"
"255","Which letter comes next: P, S, V, ...?","Z","A","Y","B","C. Y","medium","Sequences & Patterns","Convert letters to positions, then back.","Every step moves 3 letters forward: next is Y.","published"
"256","What comes next: 29, 34, 39, 44, ...?","49","54","52","48","A. 49","easy","Sequences & Patterns","Check the gap between terms.","Add 5 each time: next is 49.","published"
"257","What comes next: 6, 26, 6, 26, 6, ...?","6","27","26","7","A. 6","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 6 and 26; next is 6.","published"
"258","What comes next: 12, 22, 32, 42, ...?","55","52","51","62","B. 52","easy","Sequences & Patterns","Check the gap between terms.","Add 10 each time: next is 52.","published"
"259","What comes next: 23, 30, 37, 44, ...?","51","50","54","58","A. 51","easy","Sequences & Patterns","Check the gap between terms.","Add 7 each time: next is 51.","published"
"260","What comes next: 7, 21, 7, 21, 7, ...?","8","7","21","22","B. 7","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 7 and 21; next is 7.","published"
"261","What comes next: 4, 12, 4, 12, 4, ...?","4","13","12","5","A. 4","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 4 and 12; next is 4.","published"
"262","What comes next: 13, 19, 13, 19, 13, ...?","14","13","20","19","B. 13","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 13 and 19; next is 13.","published"
"263","What comes next: 10, 18, 10, 18, 10, ...?","10","19","11","18","A. 10","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 10 and 18; next is 10.","published"
"264","What comes next: 19, 26, 33, 40, ...?","50","47","46","54","B. 47","medium","Sequences & Patterns","Check the gap between terms.","Add 7 each time: next is 47.","published"
"265","What comes next: 15, 32, 15, 32, 15, ...?","33","15","16","32","B. 15","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 15 and 32; next is 15.","published"
"266","Which letter comes next: C, E, G, ...?","J","I","L","K","B. I","medium","Sequences & Patterns","Convert letters to positions, then back.","Every step moves 2 letters forward: next is I.","published"
"267","Which letter comes next: R, U, X, ...?","B","C","A","D","C. A","medium","Sequences & Patterns","Convert letters to positions, then back.","Every step moves 3 letters forward: next is A.","published"
"268","What comes next: 15, 17, 19, 21, ...?","22","23","25","26","B. 23","easy","Sequences & Patterns","Check the gap between terms.","Add 2 each time: next is 23.","published"
"269","What comes next: 14, 17, 20, 23, ...?","25","26","29","40","B. 26","easy","Sequences & Patterns","Check the gap between terms.","Add 3 each time: next is 26.","published"
"270","What comes next: 3, 6, 12, 24, ...?","48","26","96","51","A. 48","medium","Sequences & Patterns","Check the multiplier.","Multiply by 2 each time: next is 48.","published"
"271","What comes next: 23, 35, 47, 59, ...?","74","71","70","83","B. 71","easy","Sequences & Patterns","Check the gap between terms.","Add 12 each time: next is 71.","published"
"272","What comes next: 13, 22, 31, 40, ...?","52","49","58","48","B. 49","easy","Sequences & Patterns","Check the gap between terms.","Add 9 each time: next is 49.","published"
"273","What comes next: 25, 29, 33, 37, ...?","45","41","40","44","B. 41","easy","Sequences & Patterns","Check the gap between terms.","Add 4 each time: next is 41.","published"
"274","What comes next: 3, 17, 3, 17, 3, ...?","18","3","4","17","B. 3","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 3 and 17; next is 3.","published"
"275","Each term is the sum of the previous two: 3, 6, 9, 15, 24, ...? What comes next?","39","40","30","38","A. 39","hard","Sequences & Patterns","Add the last two terms.","15 + 24 = 39.","published"
"276","What comes next: 5, 13, 21, 29, ...?","40","37","45","36","B. 37","easy","Sequences & Patterns","Check the gap between terms.","Add 8 each time: next is 37.","published"
"277","Which letter comes next: G, I, K, ...?","N","P","M","O","C. M","medium","Sequences & Patterns","Convert letters to positions, then back.","Every step moves 2 letters forward: next is M.","published"
"278","What comes next: 3, 8, 3, 8, 3, ...?","3","4","9","8","A. 3","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 3 and 8; next is 3.","published"
"279","Each term is the sum of the previous two: 5, 5, 10, 15, 25, ...? What comes next?","39","40","30","41","B. 40","hard","Sequences & Patterns","Add the last two terms.","15 + 25 = 40.","published"
"280","What comes next: 3, 12, 3, 12, 3, ...?","4","3","13","12","B. 3","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 3 and 12; next is 3.","published"
"281","What comes next: 3, 15, 3, 15, 3, ...?","3","15","4","16","A. 3","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 3 and 15; next is 3.","published"
"282","Which letter comes next: K, M, O, ...?","Q","T","R","S","A. Q","medium","Sequences & Patterns","Convert letters to positions, then back.","Every step moves 2 letters forward: next is Q.","published"
"283","Which letter comes next: R, T, V, ...?","Y","X","A","Z","B. X","medium","Sequences & Patterns","Convert letters to positions, then back.","Every step moves 2 letters forward: next is X.","published"
"284","Which letter comes next: L, O, R, ...?","W","X","U","V","C. U","medium","Sequences & Patterns","Convert letters to positions, then back.","Every step moves 3 letters forward: next is U.","published"
"285","What comes next: 10, 15, 10, 15, 10, ...?","16","10","11","15","B. 10","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 10 and 15; next is 10.","published"
"286","What comes next: 24, 31, 38, 45, ...?","59","52","55","51","B. 52","medium","Sequences & Patterns","Check the gap between terms.","Add 7 each time: next is 52.","published"
"287","What comes next: 13, 15, 17, 19, ...?","21","24","20","23","A. 21","easy","Sequences & Patterns","Check the gap between terms.","Add 2 each time: next is 21.","published"
"288","What comes next: 10, 17, 10, 17, 10, ...?","10","11","18","17","A. 10","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 10 and 17; next is 10.","published"
"289","What comes next: 6, 11, 16, 21, ...?","31","26","29","25","B. 26","medium","Sequences & Patterns","Check the gap between terms.","Add 5 each time: next is 26.","published"
"290","Which letter comes next: T, W, Z, ...?","E","C","D","F","B. C","medium","Sequences & Patterns","Convert letters to positions, then back.","Every step moves 3 letters forward: next is C.","published"
"291","What comes next: 5, 24, 5, 24, 5, ...?","24","5","25","6","B. 5","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 5 and 24; next is 5.","published"
"292","Which letter comes next: M, P, S, ...?","V","Y","W","X","A. V","medium","Sequences & Patterns","Convert letters to positions, then back.","Every step moves 3 letters forward: next is V.","published"
"293","Each term is the sum of the previous two: 1, 3, 4, 7, 11, ...? What comes next?","17","18","19","14","B. 18","hard","Sequences & Patterns","Add the last two terms.","7 + 11 = 18.","published"
"294","Each term is the sum of the previous two: 2, 5, 7, 12, 19, ...? What comes next?","30","31","24","32","B. 31","hard","Sequences & Patterns","Add the last two terms.","12 + 19 = 31.","published"
"295","What comes next: 13, 16, 19, 22, ...?","25","24","39","28","A. 25","medium","Sequences & Patterns","Check the gap between terms.","Add 3 each time: next is 25.","published"
"296","What comes next: 5, 7, 9, 11, ...?","13","12","15","16","A. 13","easy","Sequences & Patterns","Check the gap between terms.","Add 2 each time: next is 13.","published"
"297","What comes next: 7, 22, 7, 22, 7, ...?","8","7","22","23","B. 7","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 7 and 22; next is 7.","published"
"298","What comes next: 15, 26, 15, 26, 15, ...?","15","27","16","26","A. 15","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 15 and 26; next is 15.","published"
"299","What comes next: 30, 33, 36, 39, ...?","56","42","41","45","B. 42","easy","Sequences & Patterns","Check the gap between terms.","Add 3 each time: next is 42.","published"
"300","What comes next: 12, 17, 12, 17, 12, ...?","17","12","13","18","B. 12","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 12 and 17; next is 12.","published"
