# Category: Everyday Objects

#,question,optionA,optionB,optionC,optionD,answer,level,subject,hint,explanation,status
"246","Riddle me this: i hold hot drinks in the morning — and my handle keeps fingers cool. What am I?","a mug","a glass","a cup","a flask","A. a mug","medium","Food & Kitchen","Coffee's favorite home.","Mugs carry hot drinks with a cool handle.","published"
"247","Two clues and one name: I hold hot drinks in the morning. Also: My handle keeps fingers cool. Can you name me?","a mug","a cup","a glass","a flask","A. a mug","easy","Food & Kitchen","Coffee's favorite home.","Mugs carry hot drinks with a cool handle.","published"
"248","Guess who: i hold hot drinks in the morning, and my handle keeps fingers cool. Who or what am I?","a flask","a mug","a glass","a cup","B. a mug","medium","Food & Kitchen","Coffee's favorite home.","Mugs carry hot drinks with a cool handle.","published"
"249","I am not saying my name yet: I fold for storage, and I give you two extra steps of height. What am I?","a staircase","a step ladder","an elevator","a chair","B. a step ladder","medium","Household Items","Climb safely to the top shelf.","Step ladders fold open to reach high places safely.","published"
"250","Riddle me this: i fold for storage — and i give you two extra steps of height. What am I?","a staircase","a step ladder","an elevator","a chair","B. a step ladder","easy","Household Items","Climb safely to the top shelf.","Step ladders fold open to reach high places safely.","published"
"251","Two clues and one name: I fold for storage. Also: I give you two extra steps of height. Can you name me?","an elevator","a step ladder","a staircase","a chair","B. a step ladder","medium","Household Items","Climb safely to the top shelf.","Step ladders fold open to reach high places safely.","published"
"252","Guess who: i fold for storage, and i give you two extra steps of height. Who or what am I?","a staircase","a step ladder","a chair","an elevator","B. a step ladder","hard","Household Items","Climb safely to the top shelf.","Step ladders fold open to reach high places safely.","published"
"253","I am not saying my name yet: I blanket fields at dawn, and I vanish when the sun climbs. What am I?","a cloud","the morning fog","a storm","smoke","B. the morning fog","medium","Nature & Weather","Low clouds that fade by nine.","Morning fog is low cloud that evaporates in sunshine.","published"
"254","Riddle me this: i blanket fields at dawn — and i vanish when the sun climbs. What am I?","the morning fog","smoke","a cloud","a storm","A. the morning fog","easy","Nature & Weather","Low clouds that fade by nine.","Morning fog is low cloud that evaporates in sunshine.","published"
"255","Two clues and one name: I blanket fields at dawn. Also: I vanish when the sun climbs. Can you name me?","smoke","a cloud","the morning fog","a storm","C. the morning fog","hard","Nature & Weather","Low clouds that fade by nine.","Morning fog is low cloud that evaporates in sunshine.","published"
"256","Guess who: i blanket fields at dawn, and i vanish when the sun climbs. Who or what am I?","the morning fog","a storm","a cloud","smoke","A. the morning fog","medium","Nature & Weather","Low clouds that fade by nine.","Morning fog is low cloud that evaporates in sunshine.","published"
"257","I am not saying my name yet: I smoke and occasionally erupt, and I build mountains from the inside. What am I?","a volcano","a geyser","a canyon","a hill","A. a volcano","easy","Nature & Weather","Do not poke the sleeping giant.","Volcanoes erupt molten rock, building mountains over time.","published"
"258","Riddle me this: i smoke and occasionally erupt — and i build mountains from the inside. What am I?","a canyon","a volcano","a geyser","a hill","B. a volcano","medium","Nature & Weather","Do not poke the sleeping giant.","Volcanoes erupt molten rock, building mountains over time.","published"
"259","Two clues and one name: I smoke and occasionally erupt. Also: I build mountains from the inside. Can you name me?","a geyser","a volcano","a hill","a canyon","B. a volcano","easy","Nature & Weather","Do not poke the sleeping giant.","Volcanoes erupt molten rock, building mountains over time.","published"
"260","Guess who: i smoke and occasionally erupt, and i build mountains from the inside. Who or what am I?","a volcano","a canyon","a hill","a geyser","A. a volcano","medium","Nature & Weather","Do not poke the sleeping giant.","Volcanoes erupt molten rock, building mountains over time.","published"
"261","I am not saying my name yet: I shine all night long, and Wolves sing to my round face. What am I?","a full moon","a star","the sun","a new moon","A. a full moon","easy","Nature & Weather","The sky's bright coin.","A full moon reflects sunlight across the whole night.","published"
"262","Riddle me this: i shine all night long — and wolves sing to my round face. What am I?","a star","a full moon","the sun","a new moon","B. a full moon","medium","Nature & Weather","The sky's bright coin.","A full moon reflects sunlight across the whole night.","published"
"263","Two clues and one name: I shine all night long. Also: Wolves sing to my round face. Can you name me?","a full moon","the sun","a star","a new moon","A. a full moon","easy","Nature & Weather","The sky's bright coin.","A full moon reflects sunlight across the whole night.","published"
"264","Guess who: i shine all night long, and wolves sing to my round face. Who or what am I?","a new moon","a full moon","a star","the sun","B. a full moon","medium","Nature & Weather","The sky's bright coin.","A full moon reflects sunlight across the whole night.","published"
"265","I am not saying my name yet: I pour without a pitcher, and Cliffs are my stage. What am I?","a waterfall","a river","a spring","a fountain","A. a waterfall","medium","Nature & Weather","The river's big jump.","Waterfalls pour rivers over high cliff edges.","published"
"266","Riddle me this: i pour without a pitcher — and cliffs are my stage. What am I?","a waterfall","a river","a fountain","a spring","A. a waterfall","easy","Nature & Weather","The river's big jump.","Waterfalls pour rivers over high cliff edges.","published"
"267","Two clues and one name: I pour without a pitcher. Also: Cliffs are my stage. Can you name me?","a spring","a waterfall","a fountain","a river","B. a waterfall","easy","Nature & Weather","The river's big jump.","Waterfalls pour rivers over high cliff edges.","published"
"268","Guess who: i pour without a pitcher, and cliffs are my stage. Who or what am I?","a fountain","a waterfall","a river","a spring","B. a waterfall","easy","Nature & Weather","The river's big jump.","Waterfalls pour rivers over high cliff edges.","published"
"269","I am not saying my name yet: I drain spaghetti with holes, and I am a bowl full of holes. What am I?","a colander","a plate","a pot","a sieve","A. a colander","easy","Food & Kitchen","Water leaves, pasta stays.","A colander's holes let water drain from food.","published"
"270","Riddle me this: i drain spaghetti with holes — and i am a bowl full of holes. What am I?","a colander","a plate","a sieve","a pot","A. a colander","easy","Food & Kitchen","Water leaves, pasta stays.","A colander's holes let water drain from food.","published"
"271","Two clues and one name: I drain spaghetti with holes. Also: I am a bowl full of holes. Can you name me?","a colander","a sieve","a pot","a plate","A. a colander","easy","Food & Kitchen","Water leaves, pasta stays.","A colander's holes let water drain from food.","published"
"272","Guess who: i drain spaghetti with holes, and i am a bowl full of holes. Who or what am I?","a colander","a sieve","a pot","a plate","A. a colander","medium","Food & Kitchen","Water leaves, pasta stays.","A colander's holes let water drain from food.","published"
"273","I am not saying my name yet: I rattle when dry, and I carry my babies to new soil. What am I?","a seed pod","a flower","a nut","a fruit","A. a seed pod","easy","Nature & Weather","Nature's little suitcase.","Seed pods dry, split, and scatter their seeds.","published"
"274","Riddle me this: i rattle when dry — and i carry my babies to new soil. What am I?","a seed pod","a flower","a nut","a fruit","A. a seed pod","easy","Nature & Weather","Nature's little suitcase.","Seed pods dry, split, and scatter their seeds.","published"
"275","Two clues and one name: I rattle when dry. Also: I carry my babies to new soil. Can you name me?","a fruit","a seed pod","a nut","a flower","B. a seed pod","easy","Nature & Weather","Nature's little suitcase.","Seed pods dry, split, and scatter their seeds.","published"
"276","Guess who: i rattle when dry, and i carry my babies to new soil. Who or what am I?","a flower","a seed pod","a nut","a fruit","B. a seed pod","hard","Nature & Weather","Nature's little suitcase.","Seed pods dry, split, and scatter their seeds.","published"
"277","I am not saying my name yet: I beat eggs with wires, and I turn cream into peaks. What am I?","a whisk","a mixer","a spoon","a fork","A. a whisk","medium","Food & Kitchen","Circles fast, air goes in.","A whisk whips air into eggs and cream.","published"
"278","Riddle me this: i beat eggs with wires — and i turn cream into peaks. What am I?","a fork","a whisk","a mixer","a spoon","B. a whisk","medium","Food & Kitchen","Circles fast, air goes in.","A whisk whips air into eggs and cream.","published"
"279","Two clues and one name: I beat eggs with wires. Also: I turn cream into peaks. Can you name me?","a whisk","a mixer","a fork","a spoon","A. a whisk","medium","Food & Kitchen","Circles fast, air goes in.","A whisk whips air into eggs and cream.","published"
"280","Guess who: i beat eggs with wires, and i turn cream into peaks. Who or what am I?","a spoon","a whisk","a mixer","a fork","B. a whisk","hard","Food & Kitchen","Circles fast, air goes in.","A whisk whips air into eggs and cream.","published"
"281","I am not saying my name yet: Knives knock politely on me, and Vegetables meet their end on my face. What am I?","a chopping board","a pan","a plate","a table","A. a chopping board","easy","Food & Kitchen","Every chop starts here.","Chopping boards protect counters while knives cut food.","published"
"282","Riddle me this: knives knock politely on me — and vegetables meet their end on my face. What am I?","a chopping board","a table","a pan","a plate","A. a chopping board","medium","Food & Kitchen","Every chop starts here.","Chopping boards protect counters while knives cut food.","published"
"283","Two clues and one name: Knives knock politely on me. Also: Vegetables meet their end on my face. Can you name me?","a chopping board","a plate","a pan","a table","A. a chopping board","medium","Food & Kitchen","Every chop starts here.","Chopping boards protect counters while knives cut food.","published"
"284","Guess who: knives knock politely on me, and vegetables meet their end on my face. Who or what am I?","a chopping board","a table","a plate","a pan","A. a chopping board","medium","Food & Kitchen","Every chop starts here.","Chopping boards protect counters while knives cut food.","published"
"285","I am not saying my name yet: I scoop soup and cereal, and I sit beside the knife at dinner. What am I?","a spoon","a ladle","a fork","a knife","A. a spoon","easy","Food & Kitchen","Round, shallow, and stirring.","Spoons scoop liquids and round foods.","published"
"286","Riddle me this: i scoop soup and cereal — and i sit beside the knife at dinner. What am I?","a spoon","a ladle","a knife","a fork","A. a spoon","medium","Food & Kitchen","Round, shallow, and stirring.","Spoons scoop liquids and round foods.","published"
"287","Two clues and one name: I scoop soup and cereal. Also: I sit beside the knife at dinner. Can you name me?","a ladle","a spoon","a fork","a knife","B. a spoon","easy","Food & Kitchen","Round, shallow, and stirring.","Spoons scoop liquids and round foods.","published"
"288","Guess who: i scoop soup and cereal, and i sit beside the knife at dinner. Who or what am I?","a fork","a spoon","a knife","a ladle","B. a spoon","hard","Food & Kitchen","Round, shallow, and stirring.","Spoons scoop liquids and round foods.","published"
"289","I am not saying my name yet: I whistle when boiling, and Tea time starts with me. What am I?","a kettle","an oven","a pot","a toaster","A. a kettle","easy","Food & Kitchen","Listen for the song.","Kettles boil water and whistle when it is ready.","published"
"290","Riddle me this: i whistle when boiling — and tea time starts with me. What am I?","a kettle","a toaster","an oven","a pot","A. a kettle","medium","Food & Kitchen","Listen for the song.","Kettles boil water and whistle when it is ready.","published"
"291","Two clues and one name: I whistle when boiling. Also: Tea time starts with me. Can you name me?","a pot","a kettle","an oven","a toaster","B. a kettle","medium","Food & Kitchen","Listen for the song.","Kettles boil water and whistle when it is ready.","published"
"292","Guess who: i whistle when boiling, and tea time starts with me. Who or what am I?","a kettle","a pot","a toaster","an oven","A. a kettle","medium","Food & Kitchen","Listen for the song.","Kettles boil water and whistle when it is ready.","published"
"293","I am not saying my name yet: I fall as ice from storm clouds, and I bounce when I land. What am I?","an icicle","a hailstone","a raindrop","a snowflake","B. a hailstone","easy","Nature & Weather","Sky popcorn, cold and hard.","Hailstones are ice pellets that fall during storms.","published"
"294","Riddle me this: i fall as ice from storm clouds — and i bounce when I land. What am I?","a raindrop","a hailstone","an icicle","a snowflake","B. a hailstone","medium","Nature & Weather","Sky popcorn, cold and hard.","Hailstones are ice pellets that fall during storms.","published"
"295","Two clues and one name: I fall as ice from storm clouds. Also: I bounce when I land. Can you name me?","a snowflake","a hailstone","a raindrop","an icicle","B. a hailstone","easy","Nature & Weather","Sky popcorn, cold and hard.","Hailstones are ice pellets that fall during storms.","published"
"296","Guess who: i fall as ice from storm clouds, and i bounce when I land. Who or what am I?","a snowflake","a hailstone","a raindrop","an icicle","B. a hailstone","medium","Nature & Weather","Sky popcorn, cold and hard.","Hailstones are ice pellets that fall during storms.","published"
"297","I am not saying my name yet: I wear white all year round, and I sit on the very top. What am I?","a mountain snowcap","a glacier","a peak","a cloud","A. a mountain snowcap","medium","Nature & Weather","The summit's icy hat.","High peaks keep snowcaps even in summer.","published"
"298","Riddle me this: i wear white all year round — and i sit on the very top. What am I?","a cloud","a mountain snowcap","a glacier","a peak","B. a mountain snowcap","medium","Nature & Weather","The summit's icy hat.","High peaks keep snowcaps even in summer.","published"
"299","Two clues and one name: I wear white all year round. Also: I sit on the very top. Can you name me?","a mountain snowcap","a glacier","a peak","a cloud","A. a mountain snowcap","medium","Nature & Weather","The summit's icy hat.","High peaks keep snowcaps even in summer.","published"
"300","Guess who: i wear white all year round, and i sit on the very top. Who or what am I?","a cloud","a mountain snowcap","a peak","a glacier","B. a mountain snowcap","medium","Nature & Weather","The summit's icy hat.","High peaks keep snowcaps even in summer.","published"
