# Subject: Animals
ID,Question,Option A,Option B,Option C,Option D,Correct Answer,Level,Chapter
776,Can all birds fly?,No,Yes,,,A,hard,Birds
777,Do fish sleep?,Yes,No,,,A,hard,Marine Life
778,Are reptiles cold-blooded?,Yes,No,,,A,hard,Reptiles
779,Are mammals warm-blooded?,Yes,No,,,A,expert,Mammals
780,Can all birds fly?,No,Yes,,,A,expert,Birds
781,Do fish sleep?,Yes,No,,,A,expert,Marine Life
782,Are reptiles cold-blooded?,Yes,No,,,A,expert,Reptiles
783,How many legs do insects have?,6,8,,,A,expert,Insects
784,Are mammals warm-blooded?,Yes,No,,,A,expert,Mammals
785,Can all birds fly?,No,Yes,,,A,expert,Birds
786,Do fish sleep?,Yes,No,,,A,expert,Marine Life
787,Are reptiles cold-blooded?,Yes,No,,,A,expert,Reptiles
788,What makes a mammal unique?,,,,,,extreme,Mammals
789,What are bird feathers made of?,,,,,,extreme,Birds
790,How do fish breathe?,,,,,,extreme,Marine Life
791,Are reptiles cold-blooded?,Yes,No,,,A,extreme,Reptiles
792,How many legs do insects have?,6,8,,,A,extreme,Insects
793,Are mammals warm-blooded?,Yes,No,,,A,extreme,Mammals
794,Can all birds fly?,No,Yes,,,A,extreme,Birds
795,Do fish sleep?,Yes,No,,,A,extreme,Marine Life
796,Are reptiles cold-blooded?,Yes,No,,,A,extreme,Reptiles
797,Sample question about mammals?,Yes,No,,,A,extreme,Mammals
798,Mice have excellent hearing.,True,False,,,A,easy,Mammals
799,Parrots are intelligent birds.,True,False,,,B,easy,Birds
800,Fish breathe through gills.,True,False,,,A,easy,Marine Life
801,Komodo dragons are venomous.,True,False,,,B,easy,Reptiles
802,Male crickets chirp to attract mates.,True,False,,,B,easy,Insects
803,Squirrels bury nuts for winter.,True,False,,,A,easy,Mammals
804,Can all birds fly?,No,Yes,,,A,easy,Birds
805,Crabs can walk forward.,False,True,,,B,easy,Marine Life
806,Tortoises are slow movers.,True,False,,,A,easy,Reptiles
807,Badgers are nocturnal.,True,False,,,A,easy,Mammals
808,What frequency can mice hear?,Up to 20 kHz,Up to 90 kHz,,,B,medium,Mammals
809,Can parrots solve puzzles?,Yes,No,,,A,medium,Birds
810,Do fish drink water?,Saltwater fish do,No,,,A,medium,Marine Life
811,Where is Komodo dragon venom located?,Saliva glands,Lower jaw,,,B,medium,Reptiles
812,What affects cricket chirp rate?,Mood,Temperature,,,B,medium,Insects
813,Are mammals warm-blooded?,Yes,No,,,A,medium,Mammals
814,Can all birds fly?,No,Yes,,,A,medium,Birds
815,Do fish sleep?,Yes,No,,,A,medium,Marine Life
816,What is a tortoise's top speed?,0.3 mph,5 mph,,,A,medium,Amphibians
817,What are badger homes called?,Dens,Setts,,,B,medium,Mammals
818,What is a mouse's heart rate?,100 bpm,300 bpm,600 bpm,,C,hard,Mammals
819,Can all birds fly?,No,Yes,,,A,hard,Birds
820,Can fish see in color?,No,Some can,All can,,C,hard,Marine Life
821,Are reptiles cold-blooded?,Yes,No,,,A,hard,Reptiles
822,How many legs do insects have?,6,8,,,A,hard,Insects
823,Are mammals warm-blooded?,Yes,No,,,A,hard,Mammals
824,How fast can ducks swim?,2 mph,5 mph,8 mph,,B,hard,Birds
825,Do fish sleep?,Yes,No,,,A,hard,Marine Life
826,How long can tortoises live?,50 years,100 years,150+ years,,C,hard,Amphibians
827,How strong is a badger's bite?,100 PSI,300 PSI,500 PSI,,B,hard,Mammals
828,What DNA percentage do humans share with mice?,50%,70%,85%,98%,C,expert,Mammals
829,What is unique about parrot bonding?,,Mate for life,Change yearly,No bonds,B,expert,Birds
830,Do fish sleep?,No,Yes,with eyes open,Only at night,B,expert,Marine Life
831,Are reptiles cold-blooded?,Yes,No,,,A,expert,Reptiles
832,How many legs do insects have?,6,8,,,A,expert,Insects
833,How fast do squirrel teeth grow yearly?,1 inch,3 inches,6 inches,12 inches,C,expert,Mammals
834,What type of sleep do ducks have?,Normal,Unihemispheric,,Constant,B,expert,Birds
835,Do fish sleep?,Yes,No,,,A,expert,Marine Life
836,Do tortoises have good memory?,No,Yes,excellent,Average,B,expert,Amphibians
837,What family do badgers belong to?,Canidae,Felidae,Mustelidae,Ursidae,C,expert,Mammals
838,What makes a mammal unique?,,,,,,extreme,Mammals
839,What are bird feathers made of?,,,,,,extreme,Birds
840,How many fish species exist?,,,,,,extreme,Marine Life
841,Are reptiles cold-blooded?,Yes,No,,,A,extreme,Reptiles
842,How many cricket species exist?,,,,,,extreme,Insects
843,What is a squirrel's heart rate?,,,,,,extreme,Mammals
844,Can all birds fly?,No,Yes,,,A,extreme,Birds
845,What is the leg span of Japanese spider crab?,,,,,,extreme,Marine Life
846,How much can a Galapagos tortoise weigh?,,,,,,extreme,Amphibians
847,How fast can a badger run?,,,,,,extreme,Mammals
848,Deer shed their antlers annually.,True,False,,,A,easy,Mammals
849,Owls are birds of prey.,True,False,,,B,easy,Birds
850,Octopuses can squeeze through small spaces.,True,False,,,A,easy,Marine Life
851,Geckos can climb glass.,True,False,,,B,easy,Reptiles
852,Bees communicate through dance.,True,False,,,B,easy,Insects
853,Otters use rocks as tools.,True,False,,,A,easy,Mammals
854,How many hours do pandas eat daily?,4 hours,12-16 hours,24 hours,,A,easy,Mammals
855,What is unihemispheric sleep?,Light sleep,Half brain sleeps,No sleep,,B,easy,Birds
856,Do fish sleep?,Yes,No,,,A,easy,Marine Life
857,What cells enable color change?,Melanocytes,Chromatophores,Keratinocytes,,A,easy,Reptiles
858,How many deaths do mosquitoes cause yearly?,10,000,100,000,A,easy,Insects
859,Are mammals warm-blooded?,Yes,No,,,A,easy,Mammals
860,What percentage is eagle skeleton of body?,25%,15%,5-6%,,B,easy,Birds
861,Do fish sleep?,Yes,No,,,A,easy,Marine Life
862,Can amphibians live in water?,Yes,No,,,A,easy,Amphibians
863,How many trees can a beaver cut yearly?,50,200,500,,A,easy,Mammals
864,What digestive system do pandas have?,Herbivore,Carnivore,Omnivore,,B,expert,Mammals
865,Which hemisphere sleeps in ducks?,Both,Alternates,Left only,Right only,A,expert,Birds
866,How far can blue whale calls travel?,10 miles,100 miles,1,000 miles,B,expert,Marine Life
867,Can chameleons see in two directions?,No,Yes,independently,Only forward,B,expert,Reptiles
868,What disease kills the most via mosquitoes?,Dengue,Malaria,Zika,Yellow fever,A,expert,Insects
869,How big is a newborn joey?,1 inch,6 inches,1 foot,2 feet,B,expert,Mammals
870,Can all birds fly?,No,Yes,,,A,expert,Birds
871,Do fish sleep?,Yes,No,,,A,expert,Marine Life
872,Can amphibians live in water?,Yes,No,,,A,expert,Amphibians
873,How long can beavers hold breath?,2 min,5 min,15 min,30 min,A,expert,Mammals
874,How much does an adult panda weigh?,,,,,,extreme,Mammals
875,What are bird feathers made of?,,,,,,extreme,Birds
876,What is the longest blue whale recorded?,,,,,,extreme,Marine Life
877,How long is a chameleon's tongue compared to body?,,,,,,extreme,Reptiles
878,How many times per second do mosquito wings beat?,,,,,,extreme,Insects
879,Are mammals warm-blooded?,Yes,No,,,A,extreme,Mammals
880,Can all birds fly?,No,Yes,,,A,extreme,Birds
881,What is the longest giant squid recorded?,,,,,,extreme,Marine Life
882,What is the oldest sea turtle recorded?,,,,,,extreme,Amphibians
883,What is the longest beaver dam?,,,,,,extreme,Mammals
884,Tigers are the largest cats.,True,False,,,A,easy,Mammals
885,Eagles build large nests.,True,False,,,B,easy,Birds
886,Whales sing songs.,True,False,,,A,easy,Marine Life
887,Crocodiles can live in both fresh and salt water.,True,False,,,B,easy,Reptiles
888,Mosquitoes are attracted to carbon dioxide.,True,False,,,B,easy,Insects
889,Lions live in groups called prides.,True,False,,,A,easy,Mammals
890,Some parrots can live 80+ years.,True,False,,,B,easy,Birds
891,Squids have the largest eyes in the animal kingdom.,True,False,,,A,easy,Marine Life
892,Anacondas are the heaviest snakes.,True,False,,,A,easy,Reptiles
893,Kangaroos are native to Australia.,True,False,,,B,easy,Mammals
894,How much can a tiger weigh?,200 lbs,600 lbs,,,B,medium,Mammals
895,How heavy can eagle nests become?,50 lbs,2,000 lbs,,B,medium,Birds
896,Why do whales sing?,Fun,Communication and mating,,,B,medium,Marine Life
897,Which crocodile lives in saltwater?,American,Saltwater crocodile,,,B,medium,Reptiles
898,What else attracts mosquitoes?,Light,Body heat and odor,,,B,medium,Insects
899,Who leads a lion pride?,Male,Female,,,B,medium,Mammals
900,Can parrots recognize themselves in mirrors?,Some can,No,,,A,medium,Birds
901,How large can giant squid eyes be?,5 inches,10 inches,,,B,medium,Marine Life
902,Can anacondas swim?,Yes,very well,No,,A,medium,Amphibians
903,How do kangaroos move efficiently?,Hopping,Running,,,A,medium,Mammals
904,Are mammals warm-blooded?,Yes,No,,,A,hard,Mammals
905,How wide can eagle nests be?,3 feet,6 feet,10 feet,,B,hard,Birds
906,How far can whale songs travel?,10 miles,100 miles,1,000+ miles,C,hard,Marine Life
907,Are reptiles cold-blooded?,Yes,No,,,A,hard,Reptiles
908,How many people do mosquitoes kill yearly?,10,000,100,000,C,hard,Insects
909,How far can a lion's roar be heard?,1 mile,5 miles,10 miles,,B,hard,Mammals
910,Can all birds fly?,No,Yes,,,A,hard,Birds
911,How long can giant squids grow?,20 feet,43 feet,80 feet,,B,hard,Marine Life
912,How much can an anaconda weigh?,100 lbs,300 lbs,550 lbs,,C,hard,Amphibians
913,Can tigers swim long distances?,No,Yes,up to 15 miles,Only short,B,expert,Mammals
914,How many eaglets typically survive per nest?,All,Usually one,Two,,B,expert,Birds
915,Do fish sleep?,Yes,No,,,A,expert,Marine Life
916,How many bones in a crocodile's body?,100,200,300,400,C,expert,Reptiles
917,What is the deadliest animal to humans?,Sharks,Mosquitoes,Snakes,Lions,B,expert,Insects
918,Are mammals warm-blooded?,Yes,No,,,A,expert,Mammals
919,What makes parrots so intelligent?,Large brain,Brain-to-body ratio similar to primates,Many neurons,Social behavior,B,expert,Birds
920,What does a squid use its beak for?,Defense,Crushing prey,Grooming,Communication,B,expert,Marine Life
921,What is the longest anaconda recorded?,15 feet,25 feet,33 feet,50 feet,C,expert,Amphibians
922,What makes kangaroo hopping so efficient?,Strong muscles,Elastic tendons store energy,Light bones,Long tail,B,expert,Mammals
923,What makes a mammal unique?,,,,,,extreme,Mammals
924,What is the largest eagle nest ever recorded?,,,,,,extreme,Birds
925,What is the longest blue whale ever measured?,,,,,,extreme,Marine Life
926,Are reptiles cold-blooded?,Yes,No,,,A,extreme,Reptiles
927,How many legs do insects have?,6,8,,,A,extreme,Insects
928,Are mammals warm-blooded?,Yes,No,,,A,extreme,Mammals
929,Can all birds fly?,No,Yes,,,A,extreme,Birds
930,Do fish sleep?,Yes,No,,,A,extreme,Marine Life
931,What is the heaviest anaconda recorded?,,,,,,extreme,Amphibians
932,How long can pandas live?,,,,,,extreme,Mammals
933,Pandas eat mainly bamboo.,True,False,,,A,easy,Mammals
934,Flamingos get their color from their diet.,True,False,,,B,easy,Birds
935,Clownfish live in sea anemones.,True,False,,,A,easy,Marine Life
936,Iguanas can swim.,True,False,,,B,easy,Reptiles
937,Butterflies only live a few weeks.,True,False,,,B,easy,Insects
938,Hippos can hold their breath underwater.,True,False,,,A,easy,Mammals
939,Ducks are waterfowl.,True,False,,,B,easy,Birds
940,Crabs have hard shells.,True,False,,,A,easy,Marine Life
941,Sea turtles migrate long distances.,True,False,,,A,easy,Reptiles
942,Elephants are the largest land animals.,True,False,,,B,easy,Mammals
943,Are mammals warm-blooded?,Yes,No,,,A,medium,Mammals
944,What pigment makes flamingos pink?,Melanin,Carotenoids,,,B,medium,Birds
945,How are clownfish protected from anemone stings?,Thick skin,Mucus coating,,,B,medium,Marine Life
946,Which iguana species swims in the ocean?,Green iguana,Marine iguana,,,B,medium,Reptiles
947,What do adult butterflies primarily eat?,Leaves,Nectar,,,B,medium,Insects
948,How long can hippos hold their breath?,2 minutes,5 minutes,,,B,medium,Mammals
949,What makes ducks buoyant?,Hollow bones,Air sacs and waterproof feathers,,,B,medium,Birds
950,Why do crabs molt?,To reproduce,To grow,,,B,medium,Marine Life
951,Can amphibians live in water?,Yes,No,,,A,medium,Amphibians
952,How many muscles are in an elephant's trunk?,100,40,000+,,B,medium,Mammals
953,How many hours do pandas spend eating?,4-6 hours,12-16 hours,20-24 hours,,B,hard,Mammals
954,Can all birds fly?,No,Yes,,,A,hard,Birds
955,Do fish sleep?,Yes,No,,,A,hard,Marine Life
956,Are reptiles cold-blooded?,Yes,No,,,A,hard,Reptiles
957,How far can monarch butterflies migrate?,500 miles,1,500 miles,3,C,hard,Insects
958,How long are hippo canine teeth?,6 inches,12 inches,20 inches,,C,hard,Mammals
959,How do ducks sleep safely on water?,Don't sleep,Unihemispheric sleep,Float unconsciously,,B,hard,Birds
960,How many legs do crabs have?,6,8,10,,C,hard,Marine Life
961,How many eggs can a sea turtle lay at once?,10-20,50-100,100-200,,C,hard,Amphibians
962,How many pandas are left in the wild?,500,1,800,5,B,expert,Mammals
963,How many flamingo species exist?,2,4,6,10,C,expert,Birds
964,What type of symbiosis do clownfish and anemones have?,Parasitism,Mutualism,Commensalism,Competition,B,expert,Marine Life
965,How do marine iguanas warm up after diving?,Shivering,Basking in sun,Group huddles,Internal heat,B,expert,Reptiles
966,How many lenses in a butterfly's compound eye?,100,1,000,6,D,expert,Insects
967,General animal question?,Yes,No,,,A,expert,Mammals
968,Which brain hemisphere stays awake in ducks?,Left,Right,Alternates,Both partially,C,expert,Birds
969,What color is crab blood?,Red,Blue,Green,Clear,B,expert,Marine Life
970,What determines sea turtle egg gender?,Genetics,Incubation temperature,Location,Time of year,B,expert,Amphibians
971,How much does an elephant's brain weigh?,2 lbs,5 lbs,11 lbs,20 lbs,C,expert,Mammals
972,How much does an adult giant panda weigh?,,,,,,extreme,Mammals
973,How many eye-spots does a peacock have on its train?,,,,,,extreme,Birds
974,General animal question?,Yes,No,,,A,extreme,Marine Life
975,How long can marine iguanas stop their heartbeat?,,,,,,extreme,Reptiles
976,How many flowers does a butterfly visit per day?,,,,,,extreme,Insects
977,How long can hippos stay underwater?,,,,,,extreme,Mammals
978,How many feathers does a mallard duck have?,,,,,,extreme,Birds
979,General animal question?,Yes,No,,,A,extreme,Marine Life
980,How far do some sea turtles migrate?,,,,,,extreme,Amphibians
981,How far can lions roar be heard?,,,,,,extreme,Mammals
